"data";"valor"
"28/11/1984";"2814,0000"
"29/11/1984";"2814,0000"
"30/11/1984";"2867,0000"
"03/12/1984";"2867,0000"
"04/12/1984";"2867,0000"
"05/12/1984";"2908,0000"
"06/12/1984";"2908,0000"
"07/12/1984";"2908,0000"
"10/12/1984";"2950,0000"
"11/12/1984";"2950,0000"
"12/12/1984";"2950,0000"
"13/12/1984";"2950,0000"
"14/12/1984";"2993,0000"
"17/12/1984";"2993,0000"
"18/12/1984";"2993,0000"
"19/12/1984";"2993,0000"
"20/12/1984";"3041,0000"
"21/12/1984";"3041,0000"
"24/12/1984";"3041,0000"
"26/12/1984";"3091,0000"
"27/12/1984";"3091,0000"
"28/12/1984";"3168,0000"
"07/01/1985";"3228,0000"
"08/01/1985";"3228,0000"
"09/01/1985";"3228,0000"
"10/01/1985";"3228,0000"
"11/01/1985";"3301,0000"
"14/01/1985";"3301,0000"
"15/01/1985";"3301,0000"
"16/01/1985";"3376,0000"
"17/01/1985";"3376,0000"
"18/01/1985";"3376,0000"
"21/01/1985";"3376,0000"
"22/01/1985";"3441,0000"
"23/01/1985";"3441,0000"
"24/01/1985";"3441,0000"
"25/01/1985";"3441,0000"
"28/01/1985";"3494,0000"
"29/01/1985";"3494,0000"
"30/01/1985";"3494,0000"
"31/01/1985";"3567,0000"
"01/02/1985";"3567,0000"
"04/02/1985";"3567,0000"
"05/02/1985";"3567,0000"
"06/02/1985";"3567,0000"
"07/02/1985";"3638,0000"
"08/02/1985";"3638,0000"
"11/02/1985";"3710,0000"
"12/02/1985";"3710,0000"
"13/02/1985";"3710,0000"
"14/02/1985";"3783,0000"
"15/02/1985";"3783,0000"
"20/02/1985";"3783,0000"
"21/02/1985";"3856,0000"
"22/02/1985";"3856,0000"
"25/02/1985";"3916,0000"
"26/02/1985";"3916,0000"
"27/02/1985";"3916,0000"
"28/02/1985";"3931,0000"
"01/03/1985";"3931,0000"
"04/03/1985";"3931,0000"
"05/03/1985";"3997,0000"
"06/03/1985";"3997,0000"
"07/03/1985";"3997,0000"
"08/03/1985";"3997,0000"
"11/03/1985";"4068,0000"
"12/03/1985";"4068,0000"
"13/03/1985";"4068,0000"
"14/03/1985";"4140,0000"
"15/03/1985";"4140,0000"
"18/03/1985";"4140,0000"
"19/03/1985";"4140,0000"
"20/03/1985";"4180,0000"
"21/03/1985";"4180,0000"
"22/03/1985";"4230,0000"
"25/03/1985";"4270,0000"
"26/03/1985";"4310,0000"
"27/03/1985";"4350,0000"
"28/03/1985";"4380,0000"
"29/03/1985";"4430,0000"
"01/04/1985";"4450,0000"
"02/04/1985";"4480,0000"
"03/04/1985";"4510,0000"
"08/04/1985";"4540,0000"
"09/04/1985";"4560,0000"
"10/04/1985";"4580,0000"
"11/04/1985";"4610,0000"
"12/04/1985";"4630,0000"
"15/04/1985";"4660,0000"
"16/04/1985";"4690,0000"
"17/04/1985";"4710,0000"
"18/04/1985";"4740,0000"
"19/04/1985";"4770,0000"
"22/04/1985";"4790,0000"
"23/04/1985";"4820,0000"
"24/04/1985";"4850,0000"
"25/04/1985";"4870,0000"
"26/04/1985";"4900,0000"
"29/04/1985";"4930,0000"
"30/04/1985";"4960,0000"
"02/05/1985";"4980,0000"
"03/05/1985";"5000,0000"
"06/05/1985";"5030,0000"
"07/05/1985";"5050,0000"
"08/05/1985";"5070,0000"
"09/05/1985";"5090,0000"
"10/05/1985";"5110,0000"
"13/05/1985";"5140,0000"
"14/05/1985";"5160,0000"
"15/05/1985";"5180,0000"
"16/05/1985";"5200,0000"
"17/05/1985";"5220,0000"
"20/05/1985";"5250,0000"
"21/05/1985";"5270,0000"
"22/05/1985";"5290,0000"
"23/05/1985";"5320,0000"
"24/05/1985";"5340,0000"
"27/05/1985";"5370,0000"
"28/05/1985";"5390,0000"
"29/05/1985";"5410,0000"
"30/05/1985";"5430,0000"
"31/05/1985";"5460,0000"
"03/06/1985";"5490,0000"
"04/06/1985";"5510,0000"
"05/06/1985";"5540,0000"
"06/06/1985";"5560,0000"
"07/06/1985";"5560,0000"
"10/06/1985";"5590,0000"
"11/06/1985";"5610,0000"
"12/06/1985";"5640,0000"
"13/06/1985";"5670,0000"
"14/06/1985";"5690,0000"
"17/06/1985";"5720,0000"
"18/06/1985";"5750,0000"
"19/06/1985";"5770,0000"
"20/06/1985";"5800,0000"
"21/06/1985";"5830,0000"
"24/06/1985";"5860,0000"
"25/06/1985";"5880,0000"
"26/06/1985";"5910,0000"
"27/06/1985";"5940,0000"
"28/06/1985";"5960,0000"
"01/07/1985";"5980,0000"
"02/07/1985";"6000,0000"
"03/07/1985";"6020,0000"
"04/07/1985";"6040,0000"
"05/07/1985";"6060,0000"
"08/07/1985";"6080,0000"
"09/07/1985";"6100,0000"
"10/07/1985";"6120,0000"
"11/07/1985";"6140,0000"
"12/07/1985";"6160,0000"
"15/07/1985";"6180,0000"
"16/07/1985";"6200,0000"
"17/07/1985";"6220,0000"
"18/07/1985";"6240,0000"
"19/07/1985";"6260,0000"
"22/07/1985";"6280,0000"
"23/07/1985";"6300,0000"
"24/07/1985";"6320,0000"
"25/07/1985";"6340,0000"
"26/07/1985";"6360,0000"
"29/07/1985";"6380,0000"
"30/07/1985";"6400,0000"
"31/07/1985";"6420,0000"
"01/08/1985";"6440,0000"
"02/08/1985";"6460,0000"
"05/08/1985";"6490,0000"
"06/08/1985";"6510,0000"
"07/08/1985";"6540,0000"
"08/08/1985";"6560,0000"
"09/08/1985";"6580,0000"
"12/08/1985";"6610,0000"
"13/08/1985";"6630,0000"
"14/08/1985";"6650,0000"
"15/08/1985";"6680,0000"
"16/08/1985";"6700,0000"
"19/08/1985";"6730,0000"
"20/08/1985";"6750,0000"
"21/08/1985";"6770,0000"
"22/08/1985";"6800,0000"
"23/08/1985";"6820,0000"
"26/08/1985";"6850,0000"
"27/08/1985";"6870,0000"
"28/08/1985";"6900,0000"
"29/08/1985";"6920,0000"
"30/08/1985";"6950,0000"
"02/09/1985";"6995,0000"
"03/09/1985";"7040,0000"
"04/09/1985";"7090,0000"
"05/09/1985";"7135,0000"
"06/09/1985";"7180,0000"
"09/09/1985";"7230,0000"
"10/09/1985";"7275,0000"
"11/09/1985";"7325,0000"
"12/09/1985";"7370,0000"
"13/09/1985";"7420,0000"
"16/09/1985";"7455,0000"
"17/09/1985";"7490,0000"
"18/09/1985";"7520,0000"
"19/09/1985";"7555,0000"
"20/09/1985";"7590,0000"
"23/09/1985";"7625,0000"
"24/09/1985";"7660,0000"
"25/09/1985";"7690,0000"
"26/09/1985";"7725,0000"
"27/09/1985";"7760,0000"
"30/09/1985";"7785,0000"
"01/10/1985";"7815,0000"
"02/10/1985";"7840,0000"
"03/10/1985";"7870,0000"
"04/10/1985";"7900,0000"
"07/10/1985";"7925,0000"
"08/10/1985";"7955,0000"
"09/10/1985";"7980,0000"
"10/10/1985";"8010,0000"
"11/10/1985";"8040,0000"
"14/10/1985";"8065,0000"
"15/10/1985";"8095,0000"
"16/10/1985";"8130,0000"
"17/10/1985";"8165,0000"
"18/10/1985";"8200,0000"
"21/10/1985";"8235,0000"
"22/10/1985";"8270,0000"
"23/10/1985";"8305,0000"
"24/10/1985";"8340,0000"
"25/10/1985";"8375,0000"
"28/10/1985";"8410,0000"
"29/10/1985";"8445,0000"
"30/10/1985";"8480,0000"
"31/10/1985";"8515,0000"
"01/11/1985";"8550,0000"
"04/11/1985";"8580,0000"
"05/11/1985";"8610,0000"
"06/11/1985";"8640,0000"
"07/11/1985";"8670,0000"
"08/11/1985";"8700,0000"
"11/11/1985";"8730,0000"
"12/11/1985";"8760,0000"
"13/11/1985";"8795,0000"
"14/11/1985";"8825,0000"
"18/11/1985";"8870,0000"
"19/11/1985";"8915,0000"
"20/11/1985";"8960,0000"
"21/11/1985";"9005,0000"
"22/11/1985";"9050,0000"
"25/11/1985";"9100,0000"
"26/11/1985";"9150,0000"
"27/11/1985";"9200,0000"
"28/11/1985";"9255,0000"
"29/11/1985";"9305,0000"
"02/12/1985";"9355,0000"
"03/12/1985";"9405,0000"
"04/12/1985";"9450,0000"
"05/12/1985";"9500,0000"
"06/12/1985";"9550,0000"
"09/12/1985";"9605,0000"
"10/12/1985";"9655,0000"
"11/12/1985";"9705,0000"
"12/12/1985";"9755,0000"
"13/12/1985";"9805,0000"
"16/12/1985";"9865,0000"
"17/12/1985";"9925,0000"
"18/12/1985";"9985,0000"
"19/12/1985";"10050,0000"
"20/12/1985";"10110,0000"
"23/12/1985";"10175,0000"
"24/12/1985";"10240,0000"
"26/12/1985";"10310,0000"
"27/12/1985";"10375,0000"
"30/12/1985";"10440,0000"
"31/12/1985";"10440,0000"
"02/01/1986";"10505,0000"
"03/01/1986";"10575,0000"
"06/01/1986";"10640,0000"
"07/01/1986";"10705,0000"
"08/01/1986";"10775,0000"
"09/01/1986";"10840,0000"
"10/01/1986";"10910,0000"
"13/01/1986";"10980,0000"
"14/01/1986";"11045,0000"
"15/01/1986";"11115,0000"
"16/01/1986";"11190,0000"
"17/01/1986";"11260,0000"
"20/01/1986";"11335,0000"
"21/01/1986";"11415,0000"
"22/01/1986";"11490,0000"
"23/01/1986";"11570,0000"
"24/01/1986";"11650,0000"
"27/01/1986";"11735,0000"
"28/01/1986";"11825,0000"
"29/01/1986";"11915,0000"
"30/01/1986";"12005,0000"
"31/01/1986";"12095,0000"
"03/02/1986";"12195,0000"
"04/02/1986";"12295,0000"
"05/02/1986";"12395,0000"
"06/02/1986";"12500,0000"
"07/02/1986";"12600,0000"
"12/02/1986";"12705,0000"
"13/02/1986";"12810,0000"
"14/02/1986";"12920,0000"
"17/02/1986";"13000,0000"
"18/02/1986";"13080,0000"
"19/02/1986";"13160,0000"
"20/02/1986";"13240,0000"
"21/02/1986";"13320,0000"
"24/02/1986";"13410,0000"
"25/02/1986";"13500,0000"
"26/02/1986";"13590,0000"
"27/02/1986";"13680,0000"
"03/03/1986";"13,7700"
"04/03/1986";"13,7700"
"05/03/1986";"13,7700"
"06/03/1986";"13,7700"
"07/03/1986";"13,7700"
"10/03/1986";"13,7700"
"11/03/1986";"13,7700"
"12/03/1986";"13,7700"
"13/03/1986";"13,7700"
"14/03/1986";"13,7700"
"17/03/1986";"13,7700"
"18/03/1986";"13,7700"
"19/03/1986";"13,7700"
"20/03/1986";"13,7700"
"21/03/1986";"13,7700"
"24/03/1986";"13,7700"
"25/03/1986";"13,7700"
"26/03/1986";"13,7700"
"31/03/1986";"13,7700"
"01/04/1986";"13,7700"
"02/04/1986";"13,7700"
"03/04/1986";"13,7700"
"04/04/1986";"13,7700"
"07/04/1986";"13,7700"
"08/04/1986";"13,7700"
"09/04/1986";"13,7700"
"10/04/1986";"13,7700"
"11/04/1986";"13,7700"
"14/04/1986";"13,7700"
"15/04/1986";"13,7700"
"16/04/1986";"13,7700"
"17/04/1986";"13,7700"
"18/04/1986";"13,7700"
"22/04/1986";"13,7700"
"23/04/1986";"13,7700"
"24/04/1986";"13,7700"
"25/04/1986";"13,7700"
"28/04/1986";"13,7700"
"29/04/1986";"13,7700"
"30/04/1986";"13,7700"
"02/05/1986";"13,7700"
"05/05/1986";"13,7700"
"06/05/1986";"13,7700"
"07/05/1986";"13,7700"
"08/05/1986";"13,7700"
"09/05/1986";"13,7700"
"12/05/1986";"13,7700"
"13/05/1986";"13,7700"
"14/05/1986";"13,7700"
"15/05/1986";"13,7700"
"16/05/1986";"13,7700"
"19/05/1986";"13,7700"
"20/05/1986";"13,7700"
"21/05/1986";"13,7700"
"22/05/1986";"13,7700"
"23/05/1986";"13,7700"
"27/05/1986";"13,7700"
"28/05/1986";"13,7700"
"29/05/1986";"13,7700"
"30/05/1986";"13,7700"
"02/06/1986";"13,7700"
"03/06/1986";"13,7700"
"04/06/1986";"13,7700"
"05/06/1986";"13,7700"
"06/06/1986";"13,7700"
"09/06/1986";"13,7700"
"10/06/1986";"13,7700"
"11/06/1986";"13,7700"
"12/06/1986";"13,7700"
"13/06/1986";"13,7700"
"16/06/1986";"13,7700"
"17/06/1986";"13,7700"
"18/06/1986";"13,7700"
"19/06/1986";"13,7700"
"20/06/1986";"13,7700"
"23/06/1986";"13,7700"
"24/06/1986";"13,7700"
"25/06/1986";"13,7700"
"26/06/1986";"13,7700"
"27/06/1986";"13,7700"
"30/06/1986";"13,7700"
"01/07/1986";"13,7700"
"02/07/1986";"13,7700"
"03/07/1986";"13,7700"
"04/07/1986";"13,7700"
"07/07/1986";"13,7700"
"08/07/1986";"13,7700"
"09/07/1986";"13,7700"
"10/07/1986";"13,7700"
"11/07/1986";"13,7700"
"14/07/1986";"13,7700"
"15/07/1986";"13,7700"
"16/07/1986";"13,7700"
"17/07/1986";"13,7700"
"18/07/1986";"13,7700"
"21/07/1986";"13,7700"
"22/07/1986";"13,7700"
"23/07/1986";"13,7700"
"24/07/1986";"13,7700"
"25/07/1986";"13,7700"
"28/07/1986";"13,7700"
"29/07/1986";"13,7700"
"30/07/1986";"13,7700"
"31/07/1986";"13,7700"
"01/08/1986";"13,7700"
"04/08/1986";"13,7700"
"05/08/1986";"13,7700"
"06/08/1986";"13,7700"
"07/08/1986";"13,7700"
"08/08/1986";"13,7700"
"11/08/1986";"13,7700"
"12/08/1986";"13,7700"
"13/08/1986";"13,7700"
"14/08/1986";"13,7700"
"15/08/1986";"13,7700"
"18/08/1986";"13,7700"
"19/08/1986";"13,7700"
"20/08/1986";"13,7700"
"21/08/1986";"13,7700"
"22/08/1986";"13,7700"
"25/08/1986";"13,7700"
"26/08/1986";"13,7700"
"27/08/1986";"13,7700"
"28/08/1986";"13,7700"
"29/08/1986";"13,7700"
"01/09/1986";"13,7700"
"02/09/1986";"13,7700"
"03/09/1986";"13,7700"
"04/09/1986";"13,7700"
"05/09/1986";"13,7700"
"08/09/1986";"13,7700"
"09/09/1986";"13,7700"
"10/09/1986";"13,7700"
"11/09/1986";"13,7700"
"12/09/1986";"13,7700"
"15/09/1986";"13,7700"
"16/09/1986";"13,7700"
"17/09/1986";"13,7700"
"18/09/1986";"13,7700"
"19/09/1986";"13,7700"
"22/09/1986";"13,7700"
"23/09/1986";"13,7700"
"24/09/1986";"13,7700"
"25/09/1986";"13,7700"
"26/09/1986";"13,7700"
"29/09/1986";"13,7700"
"30/09/1986";"13,7700"
"01/10/1986";"13,7700"
"02/10/1986";"13,7700"
"03/10/1986";"13,7700"
"06/10/1986";"13,7700"
"07/10/1986";"13,7700"
"08/10/1986";"13,7700"
"09/10/1986";"13,7700"
"10/10/1986";"13,7700"
"13/10/1986";"13,7700"
"14/10/1986";"13,7700"
"15/10/1986";"13,7700"
"16/10/1986";"14,0200"
"17/10/1986";"14,0200"
"20/10/1986";"14,0200"
"21/10/1986";"14,0200"
"22/10/1986";"14,0200"
"23/10/1986";"14,0200"
"24/10/1986";"14,0200"
"27/10/1986";"14,0200"
"28/10/1986";"14,0200"
"29/10/1986";"14,0200"
"30/10/1986";"14,0200"
"31/10/1986";"14,0200"
"03/11/1986";"14,0200"
"04/11/1986";"14,0200"
"05/11/1986";"14,0200"
"06/11/1986";"14,0200"
"07/11/1986";"14,0200"
"10/11/1986";"14,0200"
"11/11/1986";"14,0200"
"12/11/1986";"14,0200"
"13/11/1986";"14,0200"
"14/11/1986";"14,0200"
"17/11/1986";"14,0200"
"18/11/1986";"14,0200"
"19/11/1986";"14,0200"
"20/11/1986";"14,0200"
"21/11/1986";"14,0200"
"24/11/1986";"14,0560"
"25/11/1986";"14,0720"
"26/11/1986";"14,0890"
"27/11/1986";"14,1070"
"28/11/1986";"14,1250"
"01/12/1986";"14,1450"
"02/12/1986";"14,1720"
"03/12/1986";"14,2080"
"04/12/1986";"14,2390"
"05/12/1986";"14,2690"
"08/12/1986";"14,3000"
"09/12/1986";"14,3320"
"10/12/1986";"14,3670"
"11/12/1986";"14,4020"
"12/12/1986";"14,4360"
"15/12/1986";"14,4700"
"16/12/1986";"14,5040"
"17/12/1986";"14,5380"
"18/12/1986";"14,5720"
"19/12/1986";"14,6070"
"22/12/1986";"14,6420"
"23/12/1986";"14,6770"
"24/12/1986";"14,7130"
"26/12/1986";"14,7490"
"29/12/1986";"14,7850"
"30/12/1986";"14,8210"
"31/12/1986";"14,8650"
"02/01/1987";"14,9170"
"05/01/1987";"14,9620"
"06/01/1987";"15,0240"
"07/01/1987";"15,0850"
"08/01/1987";"15,1460"
"09/01/1987";"15,2070"
"12/01/1987";"15,2830"
"13/01/1987";"15,3590"
"14/01/1987";"15,4350"
"15/01/1987";"15,5110"
"16/01/1987";"15,5900"
"19/01/1987";"15,6700"
"20/01/1987";"15,7500"
"21/01/1987";"15,8310"
"22/01/1987";"15,9120"
"23/01/1987";"15,9940"
"26/01/1987";"16,0850"
"27/01/1987";"16,1770"
"28/01/1987";"16,2690"
"29/01/1987";"16,3620"
"30/01/1987";"16,4550"
"02/02/1987";"16,5490"
"03/02/1987";"16,6760"
"04/02/1987";"16,8040"
"05/02/1987";"16,9330"
"06/02/1987";"17,0630"
"09/02/1987";"17,2030"
"10/02/1987";"17,3680"
"11/02/1987";"17,5420"
"12/02/1987";"17,7170"
"13/02/1987";"17,8960"
"16/02/1987";"18,0780"
"17/02/1987";"18,2620"
"18/02/1987";"18,4470"
"19/02/1987";"18,6350"
"20/02/1987";"18,8250"
"23/02/1987";"19,0170"
"24/02/1987";"19,2110"
"25/02/1987";"19,4070"
"26/02/1987";"19,5800"
"27/02/1987";"19,6970"
"04/03/1987";"19,8030"
"05/03/1987";"19,9120"
"06/03/1987";"20,0220"
"09/03/1987";"20,1470"
"10/03/1987";"20,2720"
"11/03/1987";"20,3990"
"12/03/1987";"20,5260"
"13/03/1987";"20,6260"
"16/03/1987";"20,7090"
"17/03/1987";"20,8240"
"18/03/1987";"20,9400"
"19/03/1987";"21,0550"
"20/03/1987";"21,1730"
"23/03/1987";"21,2930"
"24/03/1987";"21,4140"
"25/03/1987";"21,5360"
"26/03/1987";"21,6590"
"27/03/1987";"21,7830"
"30/03/1987";"21,9080"
"31/03/1987";"22,0340"
"01/04/1987";"22,1600"
"02/04/1987";"22,2870"
"03/04/1987";"22,4150"
"06/04/1987";"22,5430"
"07/04/1987";"22,6900"
"08/04/1987";"22,8400"
"09/04/1987";"22,9910"
"10/04/1987";"23,1670"
"13/04/1987";"23,3450"
"14/04/1987";"23,5220"
"15/04/1987";"23,7010"
"21/04/1987";"23,8830"
"22/04/1987";"24,0690"
"23/04/1987";"24,2570"
"24/04/1987";"24,4470"
"27/04/1987";"24,6380"
"28/04/1987";"24,8470"
"29/04/1987";"25,0760"
"30/04/1987";"25,3070"
"04/05/1987";"27,4550"
"05/05/1987";"27,7100"
"06/05/1987";"27,9690"
"07/05/1987";"28,2320"
"08/05/1987";"28,5880"
"11/05/1987";"28,9380"
"12/05/1987";"29,3710"
"13/05/1987";"29,8120"
"14/05/1987";"30,2620"
"15/05/1987";"30,7200"
"18/05/1987";"30,9960"
"19/05/1987";"31,2780"
"20/05/1987";"31,5650"
"21/05/1987";"31,8570"
"22/05/1987";"32,1550"
"25/05/1987";"32,4640"
"26/05/1987";"32,7840"
"27/05/1987";"33,1270"
"28/05/1987";"33,4750"
"29/05/1987";"33,8270"
"01/06/1987";"34,1860"
"02/06/1987";"34,5480"
"03/06/1987";"34,9120"
"04/06/1987";"35,2790"
"05/06/1987";"35,6490"
"08/06/1987";"36,0230"
"09/06/1987";"36,4010"
"10/06/1987";"36,7810"
"11/06/1987";"37,1620"
"12/06/1987";"37,5420"
"15/06/1987";"37,9070"
"16/06/1987";"41,5080"
"17/06/1987";"41,6740"
"18/06/1987";"41,8370"
"19/06/1987";"42,0000"
"22/06/1987";"42,1640"
"23/06/1987";"42,3280"
"24/06/1987";"42,4930"
"25/06/1987";"42,6590"
"26/06/1987";"42,8250"
"29/06/1987";"42,9920"
"30/06/1987";"43,1600"
"01/07/1987";"43,3280"
"02/07/1987";"43,4800"
"03/07/1987";"43,6320"
"06/07/1987";"43,7850"
"07/07/1987";"43,9380"
"08/07/1987";"44,0790"
"09/07/1987";"44,2110"
"10/07/1987";"44,3440"
"13/07/1987";"44,4680"
"14/07/1987";"44,5840"
"15/07/1987";"44,6950"
"16/07/1987";"44,8050"
"17/07/1987";"44,9080"
"20/07/1987";"45,0090"
"21/07/1987";"45,1100"
"22/07/1987";"45,2000"
"23/07/1987";"45,2840"
"24/07/1987";"45,3700"
"27/07/1987";"45,4560"
"28/07/1987";"45,5360"
"29/07/1987";"45,6220"
"30/07/1987";"45,7030"
"31/07/1987";"45,7920"
"03/08/1987";"45,8790"
"04/08/1987";"45,9660"
"05/08/1987";"46,0540"
"06/08/1987";"46,1410"
"07/08/1987";"46,2290"
"10/08/1987";"46,3160"
"11/08/1987";"46,4040"
"12/08/1987";"46,4930"
"13/08/1987";"46,5900"
"14/08/1987";"46,6980"
"17/08/1987";"46,8140"
"18/08/1987";"46,9390"
"19/08/1987";"47,0650"
"20/08/1987";"47,1910"
"21/08/1987";"47,3220"
"24/08/1987";"47,4540"
"25/08/1987";"47,5860"
"26/08/1987";"47,7180"
"27/08/1987";"47,8510"
"28/08/1987";"47,9840"
"31/08/1987";"48,1170"
"01/09/1987";"48,2510"
"02/09/1987";"48,3850"
"03/09/1987";"48,5190"
"04/09/1987";"48,6550"
"08/09/1987";"48,7900"
"09/09/1987";"48,9250"
"10/09/1987";"49,0620"
"11/09/1987";"49,1980"
"14/09/1987";"49,3340"
"15/09/1987";"49,4720"
"16/09/1987";"49,6090"
"17/09/1987";"49,7470"
"18/09/1987";"49,8860"
"21/09/1987";"50,0240"
"22/09/1987";"50,1630"
"23/09/1987";"50,3020"
"24/09/1987";"50,4420"
"25/09/1987";"50,5820"
"28/09/1987";"50,7220"
"29/09/1987";"50,8750"
"30/09/1987";"51,0270"
"01/10/1987";"51,1800"
"02/10/1987";"51,3330"
"05/10/1987";"51,4880"
"06/10/1987";"51,6420"
"07/10/1987";"51,8110"
"08/10/1987";"51,9810"
"09/10/1987";"52,1680"
"13/10/1987";"52,3550"
"14/10/1987";"52,5430"
"15/10/1987";"52,7520"
"16/10/1987";"52,9620"
"19/10/1987";"53,1980"
"20/10/1987";"53,4350"
"21/10/1987";"53,6730"
"22/10/1987";"53,9460"
"23/10/1987";"54,2220"
"26/10/1987";"54,4990"
"27/10/1987";"54,7760"
"28/10/1987";"55,0560"
"29/10/1987";"55,3360"
"30/10/1987";"55,6190"
"03/11/1987";"55,9090"
"04/11/1987";"56,2020"
"05/11/1987";"56,4960"
"06/11/1987";"56,7910"
"09/11/1987";"57,0890"
"10/11/1987";"57,3870"
"11/11/1987";"57,7050"
"12/11/1987";"58,0260"
"13/11/1987";"58,3480"
"16/11/1987";"58,6730"
"17/11/1987";"59,0090"
"18/11/1987";"59,3470"
"19/11/1987";"59,6880"
"20/11/1987";"60,0300"
"23/11/1987";"60,3830"
"24/11/1987";"60,8250"
"25/11/1987";"61,2700"
"26/11/1987";"61,7180"
"27/11/1987";"62,2350"
"30/11/1987";"62,7550"
"01/12/1987";"63,2800"
"02/12/1987";"63,6510"
"03/12/1987";"64,0240"
"04/12/1987";"64,3990"
"07/12/1987";"64,7760"
"08/12/1987";"65,1550"
"09/12/1987";"65,5370"
"10/12/1987";"65,9210"
"11/12/1987";"66,3070"
"14/12/1987";"66,6970"
"15/12/1987";"67,0880"
"16/12/1987";"67,4810"
"17/12/1987";"67,8760"
"18/12/1987";"68,2740"
"21/12/1987";"68,6740"
"22/12/1987";"69,0760"
"23/12/1987";"69,4810"
"24/12/1987";"69,8880"
"28/12/1987";"70,2980"
"29/12/1987";"70,8250"
"30/12/1987";"71,3560"
"31/12/1987";"71,8920"
"04/01/1988";"71,8920"
"05/01/1988";"72,4310"
"06/01/1988";"72,9740"
"07/01/1988";"73,5210"
"08/01/1988";"74,0730"
"11/01/1988";"74,6280"
"12/01/1988";"75,1880"
"13/01/1988";"75,7520"
"14/01/1988";"76,3200"
"15/01/1988";"76,8930"
"18/01/1988";"77,4700"
"19/01/1988";"78,0510"
"20/01/1988";"78,6360"
"21/01/1988";"79,2260"
"22/01/1988";"79,8200"
"25/01/1988";"80,4190"
"26/01/1988";"81,0540"
"27/01/1988";"81,6940"
"28/01/1988";"82,3380"
"29/01/1988";"82,9880"
"01/02/1988";"83,6430"
"02/02/1988";"84,3260"
"03/02/1988";"85,0160"
"04/02/1988";"85,7110"
"05/02/1988";"86,4120"
"08/02/1988";"87,1180"
"09/02/1988";"87,8310"
"10/02/1988";"88,5490"
"11/02/1988";"89,2740"
"12/02/1988";"90,0880"
"17/02/1988";"90,9090"
"18/02/1988";"91,7380"
"19/02/1988";"92,5750"
"22/02/1988";"93,4200"
"23/02/1988";"94,3200"
"24/02/1988";"95,2300"
"25/02/1988";"96,1470"
"26/02/1988";"97,0740"
"29/02/1988";"98,0090"
"01/03/1988";"98,9530"
"02/03/1988";"99,7900"
"03/03/1988";"100,6400"
"04/03/1988";"101,3500"
"07/03/1988";"102,0500"
"08/03/1988";"102,7500"
"09/03/1988";"103,4600"
"10/03/1988";"104,1700"
"11/03/1988";"104,9000"
"14/03/1988";"105,5800"
"15/03/1988";"106,2700"
"16/03/1988";"106,9600"
"17/03/1988";"107,6700"
"18/03/1988";"108,3700"
"21/03/1988";"109,0800"
"22/03/1988";"109,7900"
"23/03/1988";"110,5100"
"24/03/1988";"111,2300"
"25/03/1988";"111,9200"
"28/03/1988";"112,6000"
"29/03/1988";"113,2900"
"30/03/1988";"113,9800"
"04/04/1988";"114,9700"
"05/04/1988";"115,9600"
"06/04/1988";"116,9600"
"07/04/1988";"117,9800"
"08/04/1988";"119,0500"
"11/04/1988";"120,1200"
"12/04/1988";"121,2100"
"13/04/1988";"122,3000"
"14/04/1988";"123,3600"
"15/04/1988";"124,5300"
"19/04/1988";"125,7700"
"20/04/1988";"127,0300"
"21/04/1988";"128,3100"
"22/04/1988";"129,5900"
"25/04/1988";"130,8900"
"26/04/1988";"132,3300"
"27/04/1988";"133,7900"
"28/04/1988";"135,2700"
"29/04/1988";"136,7500"
"02/05/1988";"137,8700"
"03/05/1988";"139,0800"
"04/05/1988";"140,2900"
"05/05/1988";"141,5300"
"06/05/1988";"142,7700"
"09/05/1988";"144,0300"
"10/05/1988";"145,2900"
"11/05/1988";"146,5700"
"12/05/1988";"147,8500"
"16/05/1988";"149,1500"
"17/05/1988";"150,4500"
"18/05/1988";"151,7700"
"19/05/1988";"153,1000"
"20/05/1988";"154,4600"
"23/05/1988";"155,8400"
"24/05/1988";"157,1400"
"25/05/1988";"158,4600"
"26/05/1988";"159,7800"
"27/05/1988";"160,4500"
"31/05/1988";"161,8800"
"01/06/1988";"163,1300"
"02/06/1988";"164,4000"
"03/06/1988";"165,6700"
"06/06/1988";"166,9500"
"07/06/1988";"168,2500"
"08/06/1988";"169,5500"
"09/06/1988";"170,8700"
"10/06/1988";"172,1900"
"13/06/1988";"173,4800"
"14/06/1988";"174,8200"
"15/06/1988";"176,1700"
"16/06/1988";"177,5400"
"17/06/1988";"178,9400"
"20/06/1988";"180,3600"
"21/06/1988";"181,8500"
"22/06/1988";"183,3500"
"23/06/1988";"184,8700"
"24/06/1988";"186,6100"
"27/06/1988";"188,3800"
"28/06/1988";"190,1600"
"29/06/1988";"191,9600"
"30/06/1988";"193,6600"
"01/07/1988";"195,2500"
"04/07/1988";"196,8500"
"05/07/1988";"198,4800"
"06/07/1988";"200,1100"
"07/07/1988";"201,8300"
"08/07/1988";"203,5300"
"11/07/1988";"205,2800"
"12/07/1988";"207,1000"
"13/07/1988";"208,9200"
"14/07/1988";"210,8000"
"15/07/1988";"212,8400"
"18/07/1988";"214,9900"
"19/07/1988";"217,2000"
"20/07/1988";"219,4900"
"21/07/1988";"222,2000"
"22/07/1988";"224,9400"
"25/07/1988";"227,7300"
